"cumulative catch (number of fish caught per time step of saving). ex: if time step of saving is the year, then annual catches in fish numbers are saved"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
53.0,39504.305,377567.25,1822140.0,97945.4,0.0,6125.115,0.0,1925119.1,180125.75,8511056.0,9195240.0,5390985.5,1.7014308E7,84501.625
54.0,37089.76,409340.88,2063939.1,104936.39,0.0,4846.8906,0.0,2033636.6,224206.84,7222088.5,7724698.0,6250136.5,1.7899966E7,159103.55
55.0,33358.59,424744.47,3282632.2,129289.03,0.0,5782.0703,0.0,2950873.2,171918.69,8012533.0,5978401.5,7214909.0,2.3477368E7,261678.47
56.0,32525.502,379672.34,2932187.5,126796.414,0.0,7158.723,0.0,2994781.2,122748.875,7568786.0,4799017.0,5294130.5,2.216426E7,297054.53
57.0,36365.082,427485.78,2681668.8,159636.14,0.0,5611.629,0.0,3008618.5,123812.6,7051098.0,4549367.5,4576706.0,2.310986E7,351189.34
58.0,35234.305,324253.97,3147803.5,154565.05,0.0,3802.1128,0.0,3115460.8,160689.44,7161380.0,4289335.5,4705285.5,2.1276808E7,483914.38
59.0,33179.906,224429.48,2900742.0,132315.03,0.0,6204.664,0.0,3833169.2,243036.86,8595403.0,3937705.2,1.300599E7,1.7815062E7,431447.28
60.0,31909.666,248417.48,2747415.2,187163.1,0.0,5450.5635,0.0,2694898.5,312876.03,1.3050815E7,2810853.5,1.6903122E7,2.0905684E7,517579.9
61.0,36514.234,307369.7,2806036.0,199957.83,0.0,7029.135,0.0,2206115.5,295070.22,2.0933248E7,1889455.5,2.251401E7,2.292658E7,639630.3
62.0,40281.562,300143.62,3362578.8,169474.89,0.0,7821.1133,0.0,2219360.5,253042.39,2.5130882E7,1915714.2,3.7066088E7,2.0086628E7,1040527.9
63.0,38779.188,274324.38,3853566.8,202077.28,0.0,6123.6104,0.0,2283254.2,242894.84,2.8480434E7,2000214.1,5.098628E7,1.7797726E7,1365120.1
64.0,36232.117,332544.16,2754627.0,182027.12,0.0,7336.4043,0.0,2215017.0,234192.88,2.4648586E7,1.4313601E7,4.7618792E7,1.3723471E7,2107195.8
65.0,32370.008,400727.1,1593015.6,154376.52,0.0,6749.325,0.0,3115115.0,260896.42,1.9880646E7,1.3228067E7,3.4945468E7,1.2674719E7,1632018.6
66.0,29831.281,479841.34,2587287.5,230604.34,0.0,6594.2188,0.0,3117988.5,366543.2,1.8755768E7,1.8352618E7,2.7817444E7,1.3523349E7,1055311.8
67.0,28652.41,308732.1,2536245.2,192444.06,0.0,8074.225,0.0,2629771.0,206647.39,2.6616094E7,2.4585998E7,2.0039684E7,1.4071586E7,980692.75
68.0,30120.16,283059.88,2365599.2,171426.08,0.0,6708.523,0.0,1980865.9,147169.03,2.9237578E7,1.9587002E7,1.2347076E7,1.5258644E7,597938.1
69.0,29588.44,265115.3,2678488.2,176655.45,0.0,5322.1753,0.0,1756426.6,163218.66,1.8994102E7,1.5208317E7,1.0668685E7,1.6588209E7,563638.9
70.0,32308.822,285762.7,2259355.0,149918.89,0.0,7739.628,0.0,1511474.9,179578.58,1.4155744E7,1.2331461E7,1.1134884E7,1.5641247E7,791867.75
