"Mean abundance (number of fish), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
21.0,1.3568135E7,1.04050672E8,3.53400678E9,1.64579472E8,1.58285274E9,9787368.0,9.9610737E9,9.342743E8,4.3671576E7,5.8252083E10,3.56648192E9,2.82393641E10,1.9394943E10,4.16418995E9
22.0,1.3157493E7,1.07379936E8,3.58704819E9,1.71375168E8,1.45004531E9,7099825.5,8.3239629E9,9.4861626E8,2.9365784E7,4.7270158E10,3.92800538E9,2.89447383E10,1.79680625E10,3.73822771E9
23.0,1.47402E7,1.05229776E8,2.80970522E9,1.49295472E8,1.56827405E9,7319169.0,6.8980332E9,1.00512333E9,3.3000304E7,5.8635448E10,3.67173606E9,2.19456778E10,1.75164293E10,2.65389696E9
24.0,1.8488176E7,9.3644528E7,2.24647757E9,1.69543584E8,1.33989542E9,8891914.0,5.7882568E9,9.7803667E8,2.1454924E7,5.4852571E10,2.77953075E9,1.38903163E10,1.78249974E10,5.0130831E9
25.0,1.9360856E7,1.20423256E8,2.43361894E9,1.6351152E8,1.40519347E9,1.0090671E7,7.2235208E9,1.10579392E9,2.1684318E7,4.5249864E10,3.29225139E9,1.33615012E10,1.55270011E10,8.0108549E9
26.0,1.9631416E7,1.19959016E8,2.97579366E9,1.46029872E8,1.26056499E9,9533319.0,6.5320479E9,1.39077018E9,3.1474124E7,3.6382097E10,3.53552026E9,1.13156823E10,1.32806646E10,8.8167373E9
27.0,2.1478204E7,1.32901864E8,2.96512998E9,1.6798192E8,1.14662976E9,8775087.0,6.5886505E9,1.47754893E9,2.7653142E7,2.91704402E10,3.58997965E9,7.4491551E9,1.35429458E10,6.6263137E9
28.0,2.195027E7,1.39808016E8,3.40977894E9,1.74884784E8,1.74054528E9,7350844.0,6.5257052E9,1.57867008E9,3.6386424E7,2.907887E10,2.99550618E9,5.3945789E9,1.68736676E10,2.13306176E9
29.0,2.724548E7,1.46742352E8,3.20734003E9,1.42544912E8,1.98703309E9,7481733.0,6.340481E9,1.51081459E9,3.034562E7,2.32693064E10,2.7407127E9,4.7668229E9,1.86712719E10,2.21106074E9
30.0,3.2572114E7,1.2988896E8,3.14586266E9,1.42278576E8,1.71817126E9,7664229.0,6.9560315E9,1.45919142E9,4.1365004E7,2.7219243E10,2.16875443E9,3.23189171E9,2.02307994E10,2.30909619E9
31.0,3.3181968E7,1.2895632E8,2.85763789E9,1.53785088E8,1.65335834E9,5807220.0,7.1389814E9,1.44674752E9,3.5675236E7,2.59972874E10,1.5731136E9,2.20471962E9,2.12125286E10,2.50508314E9
32.0,3.8857136E7,1.0590992E8,2.40729114E9,1.85715456E8,1.63716339E9,5766489.5,6.238314E9,1.38895872E9,3.4969508E7,3.01650268E10,1.25950592E9,2.23978317E9,2.3929516E10,3.59734221E9
33.0,4.2505704E7,1.15678936E8,2.18045286E9,1.93991472E8,1.85860685E9,4549745.5,4.8974034E9,1.18400205E9,4.8579732E7,2.07340749E10,1.6055232E9,8.4148122E9,2.47175926E10,2.93319936E9
34.0,4.8786684E7,1.13456272E8,1.67098598E9,1.83713888E8,1.4201175E9,4281759.0,6.0959928E9,1.2077751E9,4.170134E7,2.30582456E10,1.83158784E9,1.45308303E10,2.44206592E10,5.1273482E9
35.0,5.335102E7,1.22793232E8,2.28367155E9,2.03589424E8,1.521072E9,4198442.0,7.5816433E9,1.16106253E9,5.8389912E7,2.78282199E10,1.79181043E9,1.72651786E10,2.22881403E10,3.75599283E9
36.0,5.7953696E7,1.3724144E8,2.37502285E9,2.1642824E8,1.63672448E9,3320211.0,7.0282307E9,1.18487334E9,4.2609148E7,3.28235438E10,1.58092378E9,1.42482739E10,2.13337805E10,4.17383603E9
37.0,6.0051012E7,1.19399072E8,2.59981005E9,2.283724E8,1.73242662E9,4842874.5,5.3068964E9,1.0762537E9,4.4433648E7,1.81731942E10,1.27251264E9,1.12593418E10,1.99145329E10,5.6069125E9
38.0,6.4699808E7,1.28715384E8,2.15841254E9,2.07054608E8,1.54266893E9,4732880.5,7.2778732E9,1.19881613E9,5.2561936E7,2.05419807E10,1.13592499E9,1.2824151E10,2.22316585E10,4.3881119E9
39.0,7.4680368E7,1.10398832E8,1.77779507E9,1.89812832E8,1.55673254E9,3898806.0,8.2624998E9,1.12464781E9,4.6520096E7,2.79196201E10,9.7540314E8,1.10322811E10,2.24568873E10,3.88574694E9
40.0,8.1467968E7,1.24813128E8,1.92306496E9,1.61316448E8,1.59117939E9,3584954.8,7.1145037E9,9.8117133E8,4.750656E7,3.9227527E10,1.11327808E9,1.634509E10,2.20031386E10,3.66003584E9
41.0,8.6381616E7,1.34306304E8,3.07999923E9,1.41819968E8,1.82293171E9,3532534.2,6.1453174E9,9.7498394E8,6.1912036E7,4.3384275E10,1.74167373E9,1.21089833E10,2.09608438E10,6.8992829E9
42.0,9.2950976E7,1.2079744E8,3.42773837E9,1.31615512E8,1.60151936E9,3885688.8,7.0923955E9,1.13078771E9,6.2785252E7,3.9931052E10,2.19224883E9,1.11523912E10,1.9107113E10,7.0911058E9
43.0,9.6282904E7,1.21468728E8,2.69492659E9,1.19206816E8,1.68937754E9,3237638.0,8.5957663E9,1.39545472E9,6.7662712E7,5.3734744E10,4.553878E9,8.9442417E9,1.71110636E10,8.1557637E9
44.0,1.04383584E8,1.01863184E8,2.74423117E9,1.33996056E8,1.54850394E9,2987618.5,8.7771003E9,1.36532544E9,7.952496E7,4.707115E10,4.9253734E9,9.0568704E9,1.71392952E10,5.3758802E9
45.0,1.09338656E8,9.8920568E7,5.4853166E9,1.65882448E8,1.80844058E9,3195340.0,8.3428864E9,1.36213094E9,5.8381536E7,5.0872246E10,6.5609498E9,9.4698312E9,1.5149225E10,4.6052398E9
46.0,1.23506016E8,9.5324728E7,6.2024458E9,2.01059184E8,1.82521254E9,2871997.5,6.5754721E9,1.46685952E9,5.1863856E7,5.1719606E10,6.0126013E9,1.01515346E10,1.34046198E10,7.1004099E9
47.0,1.3029052E8,1.14063072E8,4.06955827E9,2.0499584E8,1.20253734E9,3417622.5,4.14509594E9,1.22337062E9,4.98519E7,4.0134619E10,6.1197599E9,8.6528399E9,1.5494313E10,3.16834816E9
48.0,1.5021144E8,1.31429216E8,2.76742784E9,1.92145712E8,1.35335821E9,3868946.5,4.6126433E9,1.41526886E9,5.3902856E7,2.67530772E10,5.0746235E9,7.0909839E9,1.70190336E10,3.6015849E9
49.0,1.50574432E8,1.56551632E8,2.65048602E9,1.56835936E8,1.50337523E9,4417431.5,5.6694328E9,1.56039155E9,5.6808036E7,2.69591716E10,4.6890209E9,7.4875602E9,1.67824609E10,1.71752768E9
50.0,1.85248432E8,1.78073392E8,2.49427456E9,1.482468E8,1.49554138E9,4119833.2,6.2793211E9,1.4606016E9,5.5053976E7,2.1604139E10,3.85898266E9,5.7406444E9,1.56736481E10,1.68347226E9
51.0,1.737896E8,1.50993664E8,2.2021911E9,1.51242464E8,1.8358368E9,4245752.5,6.7558712E9,1.18744128E9,5.3263912E7,1.50990131E10,3.37762842E9,5.6398116E9,1.95277394E10,1.10164749E9
52.0,1.74364192E8,1.41842224E8,1.78447334E9,1.25574736E8,1.72901722E9,3318612.0,6.3754373E9,1.04447962E9,3.6201636E7,1.1147479E10,3.09782528E9,3.92260941E9,2.21091738E10,1.00919968E9
53.0,1.4416544E8,1.31573952E8,1.66108109E9,1.20393848E8,2.0914592E9,2878044.8,7.0330245E9,1.16849997E9,4.133078E7,9.944235E9,2.6766423E9,6.8545326E9,2.23396454E10,5.2030208E8
54.0,1.45860384E8,1.40570272E8,2.30683008E9,1.38116256E8,1.83401651E9,3923097.5,8.1123988E9,1.42734003E9,3.9988496E7,1.53102346E10,2.21568333E9,5.2992154E9,2.61733683E10,1.07082419E9
