"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
33.0,2.7,0.0,0.004594823,0.0,0.0,0.09334878,0.0,0.31722602,0.028965225,0.04065374,0.35020956,0.0,5111.322,11456.564,0.0
33.0,2.8000002,0.0,0.020279083,0.0,0.0,0.115754075,0.0,1.7382387,0.052215,0.026595665,0.633172,1.1300881E-4,2410.4277,15212.165,0.0
33.0,2.9,0.0,0.014526367,0.0,0.0,0.08028224,0.0,1.8182168,0.013915467,0.0035072502,0.9287622,0.0046076053,1844.7388,15119.342,0.0
33.0,3.0,12.905076,0.04951012,0.48646626,23.669064,0.8111384,0.0729821,2.894597,0.2129505,0.014323732,25.373999,39.054085,1744.3195,16776.62,1333.0581
33.0,3.1000001,27.172045,0.0023194903,3.868163,189.83128,0.14174746,0.9944827,0.0,0.057775475,0.0,19.08087,25.553738,1070.7357,30476.02,455.30112
33.0,3.2,45.473484,1.1007329,6.2916546,172.54802,7.672586,9.548005,0.03785053,0.38631746,0.0,60.572838,139.89792,435.97617,27387.826,890.94055
33.0,3.3,49.092216,13.509367,22.667994,139.8573,4.310348,137.20563,3.1416092,14.097398,1.8766844,198.43877,57.662117,392.32352,27386.83,1819.8799
33.0,3.4,89.05103,43.369938,43.664986,275.86234,22.172657,393.18616,10.96805,56.13744,23.18102,244.18431,119.59621,1105.9835,18062.453,1048.0115
33.0,3.5,96.58869,76.72264,81.17184,387.0363,15.3179455,264.79922,22.256248,147.27196,83.019356,8801.767,588.09375,1585.5344,17410.576,861.89655
33.0,3.6000001,137.05911,181.21135,1149.8748,254.4586,529.58704,211.18906,535.6966,431.25366,240.66255,76883.13,4768.5522,9869.007,26874.486,1022.8637
33.0,3.7,175.4156,393.02975,1547.6375,624.75555,658.0963,63.527534,169.28508,784.35065,854.46216,20272.258,1253.0743,7768.5337,5550.56,1504.3073
33.0,3.8,198.26886,1721.1843,11801.257,280.58182,5102.8145,110.54042,1009.702,5278.9766,2355.749,9281.163,766.49506,108.6843,493.77698,2095.4473
33.0,3.9,108.032684,1522.5696,12877.088,493.03995,5080.766,447.2991,17473.195,16386.121,161.55458,3511.9773,434.33047,6.1746554,181.16962,2871.2222
33.0,4.0,72.69189,15.960333,245.4617,276.32568,64.80212,203.9459,4.6341314,12.105304,43.774147,3329.009,1220.2323,101.64622,350.58698,1027.8613
33.0,4.1000004,88.25747,0.54131806,44.722958,542.29156,27.218542,724.23553,6.5456414,5.9997582,36.475433,3359.8345,1384.7303,34.388443,15.769828,2524.3203
33.0,4.2,79.6052,3.1189408,267.73178,956.3051,30.344234,666.00903,3.5317652,0.5592813,62.11445,4233.023,4429.2163,111.13962,261.0529,4914.85
33.0,4.3,131.4365,16.462725,603.5211,1306.0013,80.46559,623.8612,1.840994,6.466392,116.594505,12106.221,9886.369,251.69685,720.52094,25288.771
33.0,4.4,182.39644,8.1897545,104.892555,1418.147,23.829529,567.96216,0.011472873,10.162556,271.86337,1023.955,241.74951,100.735214,0.0,2631.6248
33.0,4.5,1322.5146,10.85511,206.22363,4783.2686,51.711174,1476.4009,0.006455827,8.025906,464.9617,1550.6868,1138.7073,638.48456,1.7782507E-4,3970.5522
33.0,4.6000004,596.1034,2.1018696,151.7083,5140.3438,44.347248,2916.749,0.0026758367,2.2421741,70.824295,2022.3668,866.18445,0.35779023,0.0,7071.8677
33.0,4.7,577.73486,3.7361882,104.41128,7355.595,24.471445,2477.3625,6.6746535,5.92879,130.2868,2431.3384,643.1996,565.0584,0.12422872,4491.6914
33.0,4.8,899.66986,5.8738604,141.90723,10095.355,44.167164,2980.5906,7.445426,4.7471523,210.85344,1716.4952,859.6922,630.9985,0.1256054,5030.5425
33.0,4.9,387.83487,0.20353727,76.26563,3510.0166,69.1242,1323.4424,0.0,0.1341996,99.24171,2923.957,762.4416,7.833347E-5,0.005914261,4743.3975
33.0,5.0,340.05222,0.0,55.019447,2111.88,29.057148,901.4132,0.0,0.0,0.029155662,714.3665,218.18924,0.0,0.12419097,2758.663
33.0,5.1,236.01167,0.0,72.75375,941.94147,58.988613,742.1804,0.0,0.0,0.0,936.6093,329.60706,0.0,0.0,2008.2845
33.0,5.2000003,146.31635,0.0,81.23136,974.21497,47.824875,695.08105,0.0,0.0,0.006585531,2546.707,1491.1482,0.25123703,0.0,9519.734
33.0,5.3,54.21477,0.0,3.5400252,269.99295,7.366278,519.6914,0.0,0.0,0.0,384.0804,13.935494,0.0,0.0,1732.1255
33.0,5.4,47.475574,0.0,0.0015302922,649.31323,0.0,332.08755,0.0,0.0,0.0,512.0954,56.101303,0.0,0.0,914.85974
33.0,5.5,53.40637,0.0,3.1296387,152.66075,0.0,494.17114,0.0,0.0,0.0,10.233772,6.880108,0.0,0.0,1098.6012
33.0,5.6,39.224007,0.0,3.3259408,221.16954,0.0,442.99896,0.0,0.0,0.0,7.374569E-4,36.221943,0.0,0.0,55.84365
33.0,5.7000003,41.449192,0.0,0.6212589,262.94385,0.0,237.70854,0.0,0.0,0.0,101.78785,0.41626823,0.0,0.0,1312.4368
33.0,5.8,26.250788,0.0,2.5205622,337.82706,3.9864573E-4,83.60453,0.0,0.0,0.0,21.259417,3.5033617,0.0,0.0,749.3306
33.0,5.9,38.631603,0.0,0.38979885,364.30658,0.0,234.447,0.0,0.0,0.0,0.85201615,28.017551,0.0,0.0,1655.6594
34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86483306,0.0015011707,0.0,0.0,0.0,28619.045,27319.648,0.0
34.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3829899,0.0,0.0,0.14989565,0.0,37354.848,19509.117,0.0
34.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7031583,0.048769962,0.006906751,0.14200927,0.0,18513.227,23742.34,0.0
34.0,2.3000002,0.0,4.9729217E-5,0.0,0.0,0.0,0.0,0.42384198,0.01132736,0.0010256296,0.2537965,0.0,19128.654,24187.316,0.0
34.0,2.4,0.0,0.0022239597,0.0,0.0,0.017217368,0.0,0.58080536,4.23546E-4,0.0034200994,0.06375697,0.0,11643.606,15870.662,0.0
34.0,2.5,0.0,0.0010013133,0.0,0.0,0.006948839,0.0,0.385819,0.06293756,0.009188744,0.9436764,0.0,6250.7676,11285.218,0.0
34.0,2.6,0.0,0.0040247384,0.0,0.0,0.14523937,0.0,0.0015145462,0.12988076,0.030336624,0.19859375,0.0,6296.281,15158.0,0.0
34.0,2.7,0.0,0.0059239496,0.0,0.0,0.13220516,0.0,0.47271976,0.07895681,0.016823689,0.11698964,0.0,7310.365,10699.082,0.0
34.0,2.8000002,0.0,0.011755134,0.0,0.0,0.054466173,0.0,2.1965516,0.062201623,0.022050994,1.26631,0.0,4179.925,11885.328,0.0
34.0,2.9,0.0,0.012346627,0.0,0.0,0.02264476,0.0,3.6848578,0.010671985,0.007875586,0.2739118,0.0,4737.6445,13252.41,0.0
34.0,3.0,9.104969,0.045847498,12.36744,265.27017,1.1753733,0.0030564328,3.6206105,0.2371915,0.013365189,113.78238,340.9773,3418.789,20427.463,280.85324
34.0,3.1000001,28.192883,0.0073793465,2.5241008,266.91968,3.2135067,22.554607,0.0,0.030942665,6.950804E-5,101.963264,62.938507,3140.9094,30866.504,150.74397
34.0,3.2,32.000526,1.457767,2.292359,264.1239,0.17887609,41.448822,1.0937364,3.6236956,1.2053254,266.65646,79.42057,3437.9666,38593.28,414.03244
34.0,3.3,63.492603,14.069618,3.4514868,461.45035,6.5768437,189.44937,11.2062235,14.65607,5.7632856,222.1097,108.660446,520.7334,25433.77,1024.8309
34.0,3.4,126.79437,43.621437,45.172268,631.5219,14.089791,329.61197,8.2566595,46.958057,15.72956,145.31935,40.68623,253.25978,23013.94,698.5105
34.0,3.5,119.0096,87.48879,59.69672,813.9737,15.171965,217.36078,70.8823,116.54073,82.68456,5838.9565,574.10266,1777.6151,12714.436,1738.4976
34.0,3.6000001,163.88245,156.77975,823.5513,774.8465,460.23444,318.45865,1155.3331,414.79214,283.69916,74116.15,5061.3003,7355.6924,24651.645,2226.7554
34.0,3.7,190.20332,391.35257,1052.3601,660.04474,415.16125,267.17117,233.43501,827.6467,781.6191,20148.928,1355.1699,4790.86,3487.2292,3171.304
34.0,3.8,250.57144,1892.0927,11162.589,324.21277,4085.8115,194.00275,1082.6293,5509.8135,3091.854,9356.526,676.7218,62.69933,778.53064,2321.2502
34.0,3.9,129.56726,1611.9955,10298.929,680.0859,4524.165,136.8025,17146.924,16974.854,150.3845,4078.0264,603.8292,3.3511276,215.30058,2247.9893
34.0,4.0,64.59833,6.6382017,491.28558,560.1997,81.24967,420.09952,9.706888,11.3025055,26.7307,2975.9182,1060.7523,371.41214,695.1006,1494.8488
34.0,4.1000004,80.938194,0.41436166,132.8775,1428.1509,21.60464,207.19998,0.043610133,7.013474,32.63886,1353.1057,1224.5809,4.304128,251.40541,1116.803
34.0,4.2,111.92068,3.5402887,273.03284,1540.5151,30.861813,231.86354,4.0103383,1.8815888,47.342133,3199.6147,3497.829,111.24398,558.36786,5226.1494
34.0,4.3,124.30992,6.0275865,539.4752,2014.2803,0.9595259,308.56302,0.014948224,3.4065104,70.6233,10802.98,9990.913,100.39526,865.8936,28641.684
34.0,4.4,174.71309,0.3738388,207.10992,1368.2755,21.344187,439.43698,6.591386,12.591467,297.93103,1182.2126,390.9959,1.695816,0.002900759,758.48895
34.0,4.5,1315.8005,8.862029,192.93993,4583.016,30.879292,1188.0343,0.0,9.157754,525.64905,2129.0945,944.8992,0.05121999,1.7770339E-4,1451.815
34.0,4.6000004,728.1428,1.0697114,198.1972,5844.858,67.150154,3497.8616,0.45266712,7.622283,101.99521,1569.6818,1047.5271,213.52895,0.02078431,3456.9832
34.0,4.7,742.4614,12.788471,191.07648,8374.612,63.57941,2837.0315,0.70266,3.9144409,97.467155,3020.327,316.66553,13.213438,0.1538372,2789.1204
34.0,4.8,794.4549,0.74325013,208.58066,7432.016,32.716003,2484.1086,0.95228493,0.16782731,184.22499,1778.614,420.26434,1045.9799,8.052193,3632.3699
34.0,4.9,420.8814,0.9538153,71.584076,3420.6,13.814529,1214.0764,9.406253E-4,0.28893787,96.684265,1559.198,819.11145,579.5971,0.079434365,2048.7456
34.0,5.0,302.03085,0.0,46.201447,1935.8,15.18719,1130.6082,0.0,0.0,0.0,1139.5441,324.40378,230.7098,0.028459698,860.5972
34.0,5.1,318.3573,0.0,57.142635,1723.0881,37.155415,625.912,0.0,0.0,0.0,969.8112,149.43842,0.0,0.0,1461.2411
34.0,5.2000003,228.30927,0.0,119.7461,1074.5148,75.58281,632.1524,0.0,0.0,0.0,3683.9312,1880.0364,15.117584,5.4514414E-5,7102.0317
34.0,5.3,77.89328,0.0,2.6463194,378.1913,0.07240377,271.50348,0.0,0.0,0.0,135.57858,36.534576,0.0,0.0,613.6566
34.0,5.4,78.53427,0.0,0.30959472,369.56967,2.775095,234.3811,0.0,0.0,0.0,5.1556168,15.532095,0.0,0.0,179.6127
34.0,5.5,54.20473,0.0,2.5744736,109.901024,0.0,344.14902,0.0,0.0,0.0,47.481503,28.934189,0.0,0.0,297.5287
34.0,5.6,59.83104,0.0,0.031467125,384.00354,6.2391996E-6,161.81253,0.0,0.0,0.0,11.880136,1.7914131,0.0,0.0,193.67168
34.0,5.7000003,29.15074,0.0,0.21381517,136.6327,0.0,154.33377,0.0,0.0,0.0,0.7313876,0.6284791,0.0,0.0,564.0292
34.0,5.8,39.964016,0.0,0.3387257,110.43369,0.0,166.75476,0.0,0.0,0.0,12.471946,0.5900334,0.0,0.0,120.7452
34.0,5.9,49.184746,0.0,2.1172223,399.38007,0.0,111.92584,0.0,0.0,0.0,135.5843,75.27611,0.0,0.0,468.84396
35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38689056,2.1781267E-5,0.007568966,6.491163E-8,0.0,28314.229,29992.664,0.0
35.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6680838,1.8248646E-4,8.0454214E-8,0.20343386,0.0,46339.11,20196.826,0.0
35.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6098348,0.036952935,0.0,0.25025222,0.0,46680.285,20933.113,0.0
35.0,2.3000002,0.0,0.0,0.0,0.0,1.1435509E-7,0.0,0.9075077,0.056223612,0.001963929,0.091749616,0.0,42785.38,24328.746,0.0
35.0,2.4,0.0,0.0,0.0,0.0,0.0023770537,0.0,0.37983835,0.010284581,0.01477311,0.15883657,0.0,20535.592,17723.693,0.0
35.0,2.5,0.0,0.0027736682,0.0,0.0,4.3189657E-4,0.0,0.65507746,0.03417699,0.0032202813,0.064034164,0.0,14101.726,13760.748,0.0
35.0,2.6,0.0,0.0013872489,0.0,0.0,0.123471476,0.0,0.29318428,5.5761277E-5,0.010649362,0.21283264,0.0,12355.812,12846.242,0.0
35.0,2.7,0.0,0.0051159877,0.0,0.0,0.09110498,0.0,0.97340316,0.022829032,0.07714208,0.12279336,0.0,5160.8325,11984.432,0.0
35.0,2.8000002,0.0,0.014762757,0.0,0.0,0.13939193,0.0,2.3126493,0.028389437,0.08695998,0.88830996,0.0,4637.2065,12513.782,0.0
35.0,2.9,0.0,0.016951779,0.0,0.0,0.04328748,0.0,3.4961672,0.062479995,0.020190451,1.8965725,0.007921919,6228.874,13407.739,0.0
35.0,3.0,25.511469,0.09245406,5.77065,32.13485,1.7736567,2.1893826,4.715291,0.32004386,0.014496389,51.11838,35.833824,8762.78,16556.662,1369.4048
35.0,3.1000001,27.091343,0.0038512712,1.5039988,246.6528,1.7478002,139.79562,0.0,0.025879135,1.0234312E-4,146.56754,22.73973,2985.0862,26700.158,780.10925
35.0,3.2,40.140186,5.524213,24.788513,172.58588,2.8082469,71.39695,3.4577472,7.435352,4.806097,220.83801,73.25496,3317.219,29592.941,1556.8615
35.0,3.3,86.26487,20.559101,25.204483,545.82837,3.402031,101.08541,9.904628,43.281765,5.976132,79.649994,67.48764,1786.9108,26362.24,1355.8453
35.0,3.4,130.83603,40.90186,22.563326,305.2618,8.032005,473.83414,16.818253,61.42986,29.098814,267.73322,6.8005733,476.6207,23000.787,1537.4902
35.0,3.5,160.9853,89.71353,109.42989,430.81754,30.909075,212.05313,59.50295,180.47786,86.2853,5567.4844,493.01694,595.0895,14736.8545,471.976
35.0,3.6000001,134.53369,193.6749,1629.5498,714.0624,436.9076,353.0963,1500.1903,486.82745,365.47888,68599.33,6594.5654,9651.868,19177.615,948.02234
35.0,3.7,195.47884,395.4941,1174.5377,547.62976,605.5654,431.0577,234.85152,819.6636,952.216,18733.64,1536.7231,2914.5115,3886.0696,2321.5786
35.0,3.8,266.11035,1838.8779,11010.473,784.0543,4051.7258,486.02533,1023.3173,5026.1265,3020.3513,8854.569,1244.273,247.26773,727.0162,3909.9688
35.0,3.9,105.87,1921.285,11655.112,783.5196,4360.9907,240.83331,23601.629,15467.913,202.23996,3991.4014,608.32153,131.646,135.57414,2343.5889
35.0,4.0,116.864624,13.38273,326.0698,806.2467,73.07744,175.59755,1.5464584,34.583054,39.093765,2938.6335,1251.0023,403.09326,575.0392,1581.6626
35.0,4.1000004,108.17527,0.4700146,261.7067,925.451,51.772694,388.86655,10.304598,4.62608,35.19995,1773.6531,1311.7863,44.569294,68.71478,2073.8228
35.0,4.2,102.550415,3.8536394,716.3944,1595.8973,33.729904,362.33878,1.4697767,17.0273,62.988007,2422.6968,3164.093,220.55478,362.088,5467.553
35.0,4.3,143.87637,4.511376,514.24274,907.7238,32.455967,435.87836,1.3568903,11.92637,85.05676,8539.137,10385.806,517.5703,865.2818,30308.932
35.0,4.4,238.8308,0.9081339,129.96962,2590.8604,32.58623,581.5308,8.678904E-6,4.0134606,298.08038,1034.7002,615.2043,18.969099,61.229424,3251.4065
35.0,4.5,1630.925,0.7531696,295.83694,4912.1196,64.30999,994.4015,0.04054324,2.9413228,484.3819,1218.344,1781.9869,585.2362,0.0,5931.289
35.0,4.6000004,730.77277,2.3947077,92.78244,5601.4756,21.513597,2067.0688,0.007728212,4.007649,69.63791,735.7308,1578.794,1.0809003E-4,5.2077627,9121.182
35.0,4.7,739.7298,0.6276448,102.35941,10196.977,30.986765,1950.7583,0.0014535189,0.30570668,129.85191,1674.7297,681.70294,625.84973,1.1512762,4822.4463
35.0,4.8,813.31274,0.6415487,182.79008,6955.1714,44.30533,2690.6865,0.0,0.45811123,188.64464,2513.0896,667.5724,159.26695,0.52936167,6256.8745
35.0,4.9,465.28378,0.21380368,87.38997,4281.8184,48.51827,1483.765,1.6519467E-5,0.003358447,107.02384,2178.9421,714.63605,129.39189,0.05705036,2965.81
35.0,5.0,357.90744,0.0,45.18279,2260.28,49.12514,682.38,0.0,0.0,0.0,1543.0233,250.30151,192.86145,0.0,1392.4186
35.0,5.1,351.11575,0.0,49.93314,1247.629,56.952663,204.40927,0.0,0.0,0.0,1331.241,430.86768,23.217442,0.008551358,1853.3761
35.0,5.2000003,231.47157,0.0,89.20797,700.76605,38.2923,452.39618,0.0,0.0,0.0,3909.6108,1358.4509,553.4741,0.0,10054.821
35.0,5.3,98.258,0.0,0.038663633,421.67053,5.322911,91.99099,0.0,0.0,0.0,329.3844,98.137146,0.0,0.0,2733.561
35.0,5.4,31.841652,0.0,0.0,569.05444,0.002456672,708.90546,0.0,0.0,0.0,45.120537,38.994545,0.0,0.0,130.9356
35.0,5.5,59.524242,0.0,0.4342282,487.75647,0.0,154.34634,0.0,0.0,0.0,2.2837353,12.715563,0.0,0.0,2214.2021
35.0,5.6,64.76073,0.0,0.009474215,373.0987,0.0,218.78862,0.0,0.0,0.0,0.45245126,0.63850415,0.0,0.0,560.2221
35.0,5.7000003,48.930767,0.0,0.0,255.84648,0.0,162.15984,0.0,0.0,0.0,2.0267487,21.246992,0.0,0.0,355.2355
35.0,5.8,54.199013,0.0,0.18781443,98.59754,0.0,55.096115,0.0,0.0,0.0,18.632557,20.809772,0.0,0.0,545.04565
35.0,5.9,89.23452,0.0,0.14549316,82.69631,0.0,276.29456,0.0,0.0,0.0,0.12160849,11.402912,0.0,0.0,1792.2328
36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49452835,4.5721738E-9,0.00634016,0.0,0.0,38577.76,26580.535,0.0
36.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6316886,2.3622897E-8,3.8188024E-5,0.24444209,0.0,66294.74,17119.848,0.0
36.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.59794587,0.048062842,0.0029698482,0.289108,0.0,29870.676,23597.154,0.0
36.0,2.3000002,0.0,0.0,0.0,0.0,0.0,0.0,0.65850586,0.008771831,0.0047064004,0.41561788,0.0,30265.162,20029.736,0.0
36.0,2.4,0.0,0.0030113596,0.0,0.0,0.0020860306,0.0,0.24949904,0.021010913,0.0055583357,0.11539693,0.0,25580.271,17311.229,0.0
36.0,2.5,0.0,0.0031748253,0.0,0.0,0.12205085,0.0,0.3524107,0.09475573,0.02479423,0.115225434,0.0,13905.181,13909.519,0.0
36.0,2.6,0.0,0.038210902,0.0,0.0,0.11085972,0.0,0.65585124,0.008477526,0.016792402,0.15761164,0.0,15976.312,10565.204,0.0
36.0,2.7,0.0,0.04124555,0.0,0.0,0.052328795,0.0,0.7724418,0.04347508,0.11564998,3.3265228E-6,0.0,11486.736,10008.989,0.0
36.0,2.8000002,0.0,0.016961897,0.0,0.0,0.13155943,0.0,1.7234102,0.008494767,0.037567496,0.4591041,0.0,6077.261,11457.306,0.0
36.0,2.9,0.0,0.032918997,0.0,0.0,0.016148515,0.0,2.4017005,0.052480876,0.0034684623,0.3752098,0.002519069,5219.103,12401.717,0.0
36.0,3.0,9.254959,0.06347699,5.027772,7.1386776,1.2604845,4.611925,2.4973285,0.24780981,0.014332429,67.768265,43.09749,4641.863,14252.067,554.69305
36.0,3.1000001,18.868406,0.008882385,3.2957225,186.0258,0.09912244,15.383642,0.0,0.18311918,0.0026124544,9.835144,7.6550503,6093.285,26672.074,911.74475
36.0,3.2,45.55279,3.1182332,56.182983,678.43256,0.10688261,225.12538,0.8579302,2.2443407,6.3939305E-4,110.89267,124.207825,2453.5452,28696.54,1257.8018
36.0,3.3,79.13049,28.39779,54.89353,555.30585,8.57156,87.92146,5.882746,22.201036,12.116773,61.7165,90.5213,1575.6556,23847.893,477.52438
36.0,3.4,151.67143,69.402245,101.57711,546.472,31.410776,98.4141,30.919533,66.99351,45.123486,215.57196,63.036186,2054.971,26596.7,491.66516
36.0,3.5,144.97314,121.67843,134.20903,874.84064,41.66009,39.87269,86.029015,177.12355,94.420876,5759.553,483.41357,2321.626,15528.36,856.64276
36.0,3.6000001,152.46489,203.51741,1396.5016,644.557,328.31027,530.56226,1074.4246,462.39218,276.48972,69224.51,5777.95,15267.508,19172.615,2285.6096
36.0,3.7,197.33174,488.2252,1283.3265,839.4402,404.0898,242.42595,242.98282,853.1047,734.7713,18207.158,1219.7085,6127.047,2951.2827,2259.7783
36.0,3.8,282.1586,1815.5946,12180.754,924.325,4233.8906,344.7261,1202.9059,4371.4404,2808.7766,10051.916,664.2739,99.05215,745.8863,1754.2119
36.0,3.9,148.39351,1799.2357,15572.722,1564.1783,4612.1704,54.710426,25058.422,15245.003,159.294,4721.326,467.4253,419.9011,245.93193,1819.3807
36.0,4.0,103.65158,6.4729857,358.89163,1138.6967,67.82436,242.09544,1.249719,4.977432,36.415638,3174.1702,1139.5515,301.2089,493.15613,850.78436
36.0,4.1000004,102.07738,11.799072,228.1166,1263.0559,44.62726,395.03314,1.2952843,1.0365251,40.024494,1290.0128,2049.073,210.29239,42.548893,1729.233
36.0,4.2,136.38042,4.8960257,318.7967,1177.189,34.14555,184.2689,0.019851673,7.8238926,41.205944,3359.0752,4037.397,89.91085,131.41911,4635.8486
36.0,4.3,211.2717,8.388168,425.1437,1509.4352,34.188118,375.72586,7.668411,7.4771323,115.792786,7707.5,10498.638,585.5357,982.31024,26576.186
36.0,4.4,239.15474,10.903618,91.37045,1957.5691,19.544462,577.80695,1.0372508,3.5075502,277.94235,972.5545,611.59546,6380.429,0.0015020007,2159.5903
36.0,4.5,1736.6349,3.0149114,205.15025,5647.3247,60.644344,1024.1437,3.6320844,1.2034816,613.57935,1858.816,1530.8666,0.75580186,0.011000662,2107.1787
36.0,4.6000004,866.84265,11.137286,167.67694,7198.796,103.52382,1716.8535,4.044438,11.850409,103.3412,1237.6963,1390.1069,422.65405,0.007219005,8364.529
36.0,4.7,790.7858,2.8853612,91.394775,6975.8877,57.314022,2170.2993,0.02903054,0.32820654,163.45276,2629.2102,869.3807,1397.2446,2.6443193E-4,4453.484
36.0,4.8,1063.207,0.8603593,213.07393,9967.933,87.43371,2449.2947,0.005400559,1.6461977,234.52391,1962.2412,674.5242,48.35811,0.21726029,6052.839
36.0,4.9,543.2373,0.13005552,156.31638,3581.3694,29.805153,1031.8538,0.0,4.1261432E-4,173.03825,2256.561,512.1127,17.855621,54.931545,3999.1533
36.0,5.0,360.53604,0.0,33.532997,2065.8792,53.798267,807.15735,0.0,0.0,0.0,542.4042,481.25168,93.32156,0.007973131,1422.4424
36.0,5.1,286.77005,0.0,62.68403,1768.7233,86.97036,283.55347,0.0,0.0,0.0,1144.9247,468.8186,8.046529,0.001337458,1761.0562
36.0,5.2000003,192.07756,0.0,88.56948,1388.3724,145.93762,390.6867,0.0,0.0,0.0,2887.0002,1695.0404,31.92023,6.846089E-4,7162.9404
36.0,5.3,113.22545,0.0,0.41930476,424.69946,0.0,560.8154,0.0,0.0,0.0,345.55984,317.65073,0.0,0.0,2764.5674
36.0,5.4,60.839348,0.0,0.36518076,617.8815,0.0,102.32319,0.0,0.0,0.0,7.229549,13.164638,0.0,0.0,393.2496
36.0,5.5,66.44884,0.0,3.8616111,307.6725,0.0,416.49335,0.0,0.0,0.0,1.1105586,18.296747,0.0,0.0,1056.3679
