"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey","lesserSpottedDogfish < 10.0","lesserSpottedDogfish >=10.0","lesserSpottedDogfish >=30.0","redMullet < 10.0","redMullet >=10.0","redMullet >=30.0","pouting < 10.0","pouting >=10.0","pouting >=30.0","whiting < 10.0","whiting >=10.0","whiting >=30.0","poorCod < 10.0","poorCod >=10.0","poorCod >=30.0","cod < 10.0","cod >=10.0","cod >=30.0","dragonet < 10.0","dragonet >=10.0","dragonet >=30.0","sole < 10.0","sole >=10.0","sole >=30.0","plaice < 10.0","plaice >=10.0","plaice >=30.0","horseMackerel < 10.0","horseMackerel >=10.0","horseMackerel >=30.0","mackerel < 10.0","mackerel >=10.0","mackerel >=30.0","herring < 10.0","herring >=10.0","herring >=30.0","sardine < 10.0","sardine >=10.0","sardine >=30.0","squids < 10.0","squids >=10.0","squids >=30.0"
1.0,null,0.0,0.0,NaN,14.287794,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6.0566483,0.0,NaN,0.0,0.0,0.0,7.529712,0.0,NaN,6.1645174,0.0,0.0,25.090698,0.0,0.0,17.7188,0.0,NaN,6.8730326,0.0,NaN,72.84594,63.859653,NaN,41.383373,53.20342,NaN,0.0,0.0,0.0
1.0,null,0.0,0.0,NaN,0.7454295,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.042610675,0.0,NaN,0.0,0.0,0.0,0.14435157,0.0,NaN,0.0862553,0.0,0.0,0.32515094,0.0,0.0,0.33431724,0.0,NaN,0.4143343,0.0,NaN,1.3141938,1.9047054,NaN,1.8178606,1.9507387,NaN,0.0,0.0,0.0
1.0,null,0.060005374,5.82865E-5,NaN,51.213512,0.0,NaN,78.32939,0.628586,0.0,44.29047,0.0,0.0,70.6149,5.9075723,NaN,75.82503,5.085024,0.0,30.93279,0.0,NaN,24.363928,7.5859933,0.0,51.873116,11.035399,0.0,68.36717,16.240166,NaN,85.59784,67.75266,NaN,18.657103,28.976631,NaN,56.219448,42.9686,NaN,1.072741,0.0,0.0
1.0,null,0.0043737995,0.8598882,NaN,0.5138165,0.0,NaN,3.0283678,6.5097065,0.09155179,21.960018,1.1545166,0.08227224,3.30773,7.4946537,NaN,7.7960753,8.529342,0.027598733,0.5699838,0.0,NaN,0.62984216,0.02671492,0.0,9.694413,1.1029588,0.0,5.187798,1.8578434,NaN,3.5558698,6.3907943,NaN,1.0669647,1.5090864,NaN,0.16404009,0.9043737,NaN,48.582523,26.20339,7.6807775
1.0,null,26.653307,22.181702,NaN,19.678022,42.32826,NaN,5.5103927,9.353785,0.0,1.1067839,1.5381941,0.0,6.8459826,29.869167,NaN,0.0,0.07742764,0.0,58.14046,41.696125,NaN,50.271564,42.131794,6.708418,0.0,31.260378,18.245249,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,18.20749,0.0,0.0
1.0,null,21.285927,26.076529,NaN,13.053119,54.158615,NaN,5.885425,14.173864,0.18170506,1.2094947,3.0406685,7.1866397E-4,6.593746,28.456955,NaN,0.0,0.7331589,0.0,1.7108722,52.658623,NaN,16.977613,33.285416,9.481535,0.0,27.752146,17.667694,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,16.594269,0.0,0.0
1.0,null,51.99637,32.308453,NaN,0.0,3.4011645,NaN,1.7370427,7.3915634,0.14699599,0.828412,1.1657243,0.11955439,1.7465786,8.709672,NaN,0.0,1.2001839,0.08616485,0.0,5.467025,NaN,0.0,16.513376,42.51865,0.0,19.034443,8.058102,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,1.2113961,0.0,0.0
1.0,null,0.0,0.0734784,NaN,0.0,0.0,NaN,0.0,0.003935593,0.022942524,0.07907065,0.11455209,0.0116334045,0.0,0.0052511054,NaN,0.0,0.4048124,0.010087645,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.016199501,1.3183649,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0
1.0,null,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,9.1590465E-4,0.0,3.2286444,4.531269,0.0,0.0,NaN,0.0,2.8569682,4.6168585,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0
2.0,"lesserSpottedDogfish < 10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437207E-4,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8181633E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
2.0,"lesserSpottedDogfish >=10.0",0.0,0.0,0.020112637,0.0,0.0,0.0,0.0,0.0,3.5605265E-4,0.0,0.08264444,0.383778,0.0,0.0,NaN,0.0,0.008076966,0.499858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4918938E-7,0.0,0.0,0.0,0.0,0.0,2.5591953,0.0,0.0,NaN,0.0,0.0,0.0,0.0,7.602703E-6,0.22703245
2.0,"lesserSpottedDogfish >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38443E-7,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,1.5539725E-5
2.0,"redMullet < 10.0",0.0,6.1825855E-4,0.0,2.1080914E-6,0.0,0.0,1.3918945E-4,0.01487442,0.12380621,0.20467725,9.529284E-4,0.01981762,5.0519848E-5,0.0012685127,NaN,2.44735E-6,0.06282455,0.18259594,5.871213E-11,0.0,0.0,7.892447E-9,2.4602462E-9,0.0,0.0,3.950784E-9,6.250958E-7,1.1155206E-6,0.0011537574,0.0,4.6213067E-5,0.0011030218,0.013079126,0.0,0.0,NaN,1.4583711E-6,6.3467105E-6,0.0,0.003316176,2.6297115E-4,0.22614372
2.0,"redMullet >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013406244,0.0,5.2536064E-4,0.5153994,0.0,0.0,NaN,0.0,8.7263965E-4,0.3802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9982285E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
