"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","lesserSpottedDogfish < 10.0","lesserSpottedDogfish >=10.0","lesserSpottedDogfish >=30.0","redMullet < 10.0","redMullet >=10.0","redMullet >=30.0","pouting < 10.0","pouting >=10.0","pouting >=30.0","whiting < 10.0","whiting >=10.0","whiting >=30.0","poorCod < 10.0","poorCod >=10.0","poorCod >=30.0","cod < 10.0","cod >=10.0","cod >=30.0","dragonet < 10.0","dragonet >=10.0","dragonet >=30.0","sole < 10.0","sole >=10.0","sole >=30.0","plaice < 10.0","plaice >=10.0","plaice >=30.0","horseMackerel < 10.0","horseMackerel >=10.0","horseMackerel >=30.0","mackerel < 10.0","mackerel >=10.0","mackerel >=30.0","herring < 10.0","herring >=10.0","herring >=30.0","sardine < 10.0","sardine >=10.0","sardine >=30.0","squids < 10.0","squids >=10.0","squids >=30.0"
1.0,"sole >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"plaice < 10.0",0.0,0.0,0.0,0.0,0.0,0.0,3.5752033E-4,0.0,0.0,0.027497813,0.35994756,0.0,2.1059613E-4,0.0,0.0,5.120183E-5,7.3407035E-5,0.0,2.806911E-4,0.0,0.0,6.413761E-5,0.0,0.0,2.2572852E-4,0.16610126,0.0,2.675437E-4,2.6609296E-5,0.0,0.0,6.318596E-5,0.0,0.0042936034,5.412515E-5,0.0,3.0999503E-10,0.0,0.0,0.07309651,0.046062034,0.0
1.0,"plaice >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.83415,147.70364,0.0,0.0,0.0,0.0,0.45540532,0.48672265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"plaice >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"horseMackerel < 10.0",0.0,2.6867745,0.0,0.059554506,0.0,0.0,760.79254,7387.5474,248.5669,10.530611,935.21265,1437.33,231.41988,3227.0664,0.0,0.058018733,17.00413,4.4263062,83.978264,0.0,0.0,18.378044,15.617406,0.0,0.32317856,19.63089,0.0,1569.4556,2959.8538,0.0,100.1901,712.7819,0.0,2.8634584,77.58455,0.0,7.1189504,0.001990393,0.0,82.47685,2399.308,4182.8506
1.0,"horseMackerel >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.133125,262.43192,0.0,0.0,0.0,0.0,0.37618497,0.42264864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99998,385.9739
1.0,"horseMackerel >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"mackerel < 10.0",0.0,0.14458327,0.0,0.010573135,0.0,0.0,17.331793,28.684101,0.010946353,0.2694371,82.790596,38.592167,3.9978337,46.149456,0.0,0.0038864454,7.238056,1.6920879,2.0064938,0.0,0.0,0.31993493,0.3498254,0.0,0.0,0.020089606,0.0,0.79292524,6.422289,0.0,7.559252,52.57444,0.0,0.0,0.0,0.0,0.011222849,0.0011879121,0.0,20.367329,466.3617,130.17065
1.0,"mackerel >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.063812,152.446,0.0,0.0,0.0,0.0,1.5764542,1.2043387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.38977,185.98456
1.0,"mackerel >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"herring < 10.0",0.0,0.12868193,0.0,0.0,0.0,0.0,22.331383,6.2276864,1.0529475,0.10326993,0.30220717,50.64917,1.6171954,63.24048,0.0,0.0019081904,4.48433,2.3018842,0.0,0.0,0.0,0.0,0.0,0.0,0.8959161,3.1979976,0.0,2.9348924,7.383234E-4,0.0,45.908974,89.38318,0.0,252.29025,91.94422,0.0,1.0630491E-4,5.661065,0.0,17.789993,285.71338,396.61774
1.0,"herring >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.348736,86.49118,0.0,0.0,0.0,0.0,4.5055246,1.5244726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.2576,359.59912
1.0,"herring >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"sardine < 10.0",8.250511E-7,5.295837E-6,0.0,9.758576E-6,0.0,0.0,4.0102344,0.30195096,71.722565,0.22506665,81.15919,142.14272,3.575826,23.960817,0.0,0.0025541387,1.24313,0.16911548,0.42432633,0.0,0.0,0.030921798,0.080926806,0.0,0.0,0.011616907,0.0,4.565028,0.02124501,0.0,3.7975774,0.023847211,0.0,0.014864397,0.034809403,0.0,0.0031341044,0.0409737,0.0,20.291126,246.05136,25.592113
