"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
38.0,0.036317246065222804,6.435173117667565,0.5709330480404831,0.0,0.05425148890082822,0.05348142604205926,2.5094511289382795,0.0,0.0,0.0,0.0,0.43995774643455027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,0.03515557515205402,7.458125729598311,0.6898832035465359,0.0,0.05966865342129297,0.06423170555305928,2.4904362362730015,0.0,0.0,0.0,0.0,0.43975752849563854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,0.03521357100202962,8.20650098602148,0.3877409591182055,0.0,0.05224711297145519,0.05331516099813589,2.490712447642313,0.0,0.0,0.0,0.0,0.43988322956035936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41.0,0.037533786808422606,5.737267058636758,0.321428973357021,0.0,0.04822672830267733,0.061256895315265104,2.51059507373511,0.0,0.0,0.0,0.0,0.4399491337126964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42.0,0.03881382800681045,5.280717595110759,0.5894388946017097,0.0,0.055600478189616685,0.060636245479511346,2.522588360080301,0.0,0.0,0.0,0.0,0.43988316699659014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43.0,0.039136302314776605,6.009003232852321,0.4053672259322944,0.0,0.0618935250037269,0.06538004977392861,2.52881732625958,0.0,0.0,0.0,0.0,0.43985140364978537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44.0,0.03564517540125332,6.1523892971036656,0.26339162402311095,0.0,0.05416261759221136,0.07772367406943348,2.4967204685785442,0.0,0.0,0.0,0.0,0.4399163273546494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45.0,0.03804214180396451,7.878952348870921,0.4413138987993927,0.0,0.05577983335425724,0.06687540977885216,2.515842550324612,0.0,0.0,0.0,0.0,0.43998395172374954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46.0,0.04264437379212403,8.167587519595727,0.38389919370629666,0.0,0.042828252076047804,0.06536323285284315,2.5572950457693264,0.0,0.0,0.0,0.0,0.4398948387584696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47.0,0.029168773185178725,9.773221764382612,0.40558927967873487,0.0,0.04393983248564681,0.07072821525764712,2.443412269683565,0.0,0.0,0.0,0.0,0.4396830228079887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48.0,0.03542871835540267,6.491351520216829,0.6801685837059128,0.0,0.058494129750096296,0.05992069536768082,2.494795637808139,0.0,0.0,0.0,0.0,0.439945089759493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49.0,0.03439683505978316,6.980065697268819,0.5825681974434339,0.0,0.0527101001264914,0.06110787551878502,2.4863344653869146,0.0,0.0,0.0,0.0,0.43979898357642533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50.0,0.04029673434950692,6.183915267816774,0.561179301068087,0.0,0.06389294553718392,0.0627915228072544,2.540359707196795,0.0,0.0,0.0,0.0,0.4399155268507406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51.0,0.03423499521429011,7.121791652400799,0.35835247180590757,0.0,0.06551080598692623,0.0779382033979243,2.484087623083927,0.0,0.0,0.0,0.0,0.4398964983399659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52.0,0.04194771402874972,8.797591455216576,0.5938284202740308,0.0,0.052612179439835226,0.05785995801044078,2.5567682412452895,0.0,0.0,0.0,0.0,0.4399023933342744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53.0,0.03346331527325423,8.840976274458876,0.38863646599713697,0.0,0.044707644442079135,0.05495236898246048,2.474852051773614,0.0,0.0,0.0,0.0,0.4400014166781029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54.0,0.03396204379860433,9.8046584043974,0.423149588946609,0.0,0.04831751315761183,0.0632694566166026,2.4799498522287573,0.0,0.0,0.0,0.0,0.43992691520679755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55.0,0.038558877535142005,10.884874200778384,0.5314804624183183,0.0,0.04554961603063071,0.055428159114371635,2.5215570055661796,0.0,0.0,0.0,0.0,0.4396854631811609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56.0,0.03542218579814193,8.846285707710022,0.39107178691357786,0.0,0.050688507395254156,0.045875724654326266,2.495695133967026,0.0,0.0,0.0,0.0,0.4398482073996516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57.0,0.036937952713029146,8.641909836968608,0.6089223692784289,0.0,0.04412401626275612,0.05956307669264983,2.5070448876737625,0.0,0.0,0.0,0.0,0.4399869692613441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
58.0,0.03710426581222322,8.00491652734451,0.3345694763052147,0.0,0.05117684910561273,0.06094500032289988,2.5086979987711207,0.0,0.0,0.0,0.0,0.439943254918909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59.0,0.033565313826130504,6.695913299372403,0.39684616336136286,0.0,0.05459931435246542,0.07582208813069799,2.4773326383282197,0.0,0.0,0.0,0.0,0.43997861586604475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60.0,0.03480139858858217,5.904989814030625,0.6314631714492945,0.0,0.055844602270453896,0.06924163171269039,2.4865212618003234,0.0,0.0,0.0,0.0,0.43992813248586793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
61.0,0.03433599905101201,8.51130022010182,0.36358203813031603,0.0,0.0608261603488243,0.07275984452670088,2.4884290794248423,0.0,0.0,0.0,0.0,0.43995808642824197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62.0,0.038465011246277464,7.667669406067704,0.4219139286372251,0.0,0.04517870873529592,0.05365145083631267,2.5274430367368708,0.0,0.0,0.0,0.0,0.43986192480932657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63.0,0.04512416885313049,6.449644147061426,0.5114818063139424,0.0,0.05567886854878442,0.05900183896189614,2.586342112553441,0.0,0.0,0.0,0.0,0.4399614525685897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64.0,0.0402062091433727,6.205674266503053,0.6657262167414117,0.0,0.054186057715437906,0.06400314811032787,2.536135519147074,0.0,0.0,0.0,0.0,0.4399621734383629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65.0,0.037446990098483256,4.765323275163712,0.440514268149515,0.0,0.05288170322138845,0.050153605712933425,2.5124744050957495,0.0,0.0,0.0,0.0,0.439878130611921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66.0,0.03418553014248734,9.046692379423193,0.8709248652974518,0.0,0.03903482880759093,0.07056842885257306,2.4847017478155693,0.0,0.0,0.0,0.0,0.4395697435399971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67.0,0.0435810297641438,9.475718213887928,0.6912126110266124,0.0,0.044723246583552874,0.053643858614799894,2.5754521154487375,0.0,0.0,0.0,0.0,0.43948512165391723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68.0,0.04245236278466922,6.933377987476951,0.9437977358475043,0.0,0.05001913851782502,0.04708932067262664,2.5595096478956285,0.0,0.0,0.0,0.0,0.4399796114741503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69.0,0.04142355989973549,8.810820823895703,0.6857914710129731,0.0,0.04856186315174523,0.04936500821666942,2.554729598865585,0.0,0.0,0.0,0.0,0.4393861474908201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70.0,0.03884715029990497,6.697366055928935,0.2175553593060524,0.0,0.051382713765700916,0.07715144026882416,2.524976788054077,0.0,0.0,0.0,0.0,0.4399366082542349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
