"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
22.0,0.1451517119393035,4.333820349006176,0.6683990373795925,0.0,0.14518658852632932,0.18132168963547116,2.0701143799315918,0.29447335871056757,0.29697533394265896,0.0,0.012690434393158471,0.03585038378307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.12335115269110589,4.055445426508311,0.40354377492216736,0.0,0.14185106182136237,0.14012304265427725,2.0576532444589435,0.294607004948869,0.29763154418487475,0.0,0.013457197700119513,0.035952680921122686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,0.1570395818505173,3.332000510120509,0.7662973330507423,0.0,0.16363098810708934,0.14016598048201095,2.076884785722749,0.29593053508590494,0.2972425990214624,0.0,0.01542310252539906,0.035874817113486425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.141047772111975,3.3387508918256,0.6485843531517891,0.0,0.16436491899417316,0.15532364219915845,2.0676618985815947,0.29645647894930915,0.2977603558333308,0.0,0.01364649419197959,0.035961329963002685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.11817136759091466,3.4800720306872264,1.0047284949574864,0.0,0.16624220327235334,0.17561122783114283,2.054930830592367,0.295911436744794,0.2966575556734769,0.0,0.015297357196732055,0.035841480619470775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.11770214184281483,3.2405836390054232,0.9857273402261587,0.0,0.1820745455727969,0.19506550847245094,2.054575237325527,0.29660326160937994,0.2971273671072001,0.0,0.017112492519739626,0.03587974446591951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.11163466189095536,4.088900215548486,0.9977201471880272,0.0,0.1399070981353957,0.2250516232196005,2.051245380745741,0.29407991494657754,0.29690974920432206,0.0,0.013438105234636682,0.03588353779893096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.13327585660208413,4.059818419497094,0.8454963093043958,0.0,0.14217885565285954,0.14981400774827006,2.063682385129138,0.2953813016202911,0.29761233895794337,0.0,0.0132459468686709,0.03592872852080268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,0.12080858845492357,3.5031784257622887,0.9023950052458878,0.0,0.15530655037299396,0.1599828990344916,2.0564278617280665,0.2958937205607923,0.29741149208655965,0.0,0.01684958557845878,0.03590387453330196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,0.12770102582391366,4.073166707687486,0.7891872187161992,0.0,0.13858615884114953,0.1733498286969936,2.060104683261349,0.2942755980014437,0.29743173548986973,0.0,0.010646233952560773,0.035916122536701005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,0.11420857790298196,2.956216229602919,1.0666602059045762,0.0,0.1754258413487353,0.1640140813442274,2.052595325718893,0.29650329899023703,0.2976593644753614,0.0,0.01864980093754998,0.03600452203369532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,0.1265672469499468,3.854931155233852,1.0320112331908944,0.0,0.14404015267935952,0.17235443112454094,2.0595209428806758,0.29549740850207884,0.2972949419671809,0.0,0.012588838224760833,0.035891474262857895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
